id,date,NH4,BSK5,Suspended,O2,NO3,NO2,SO4,PO4,CL
18,27.09.2004,3.27,3.3,24,6.49,10,0.33,37.2,0.085,22.6
18,29.12.2004,3.94,4.19,22.5,8.57,6.2,0.57,34.59,1.2,55.5
18,02.03.2005,3.66,4.9,595,8,0.2,11.12,37.8,0.81,41.4
18,15.06.2005,0.81,7.8,,6.8,6.1,0.35,28.65,0.69,22.8
18,15.09.2005,1.31,5.2,25,9.2,3.87,0.48,21.63,0.56,30.4
18,01.11.2005,0.47,4.86,37,10.4,2.03,0.032,21.53,0.12,41.3
18,03.03.2006,4.16,5.8,27.5,8.06,5.9,0.14,37.03,0.19,35.45
18,02.06.2006,3.24,6.25,17,8.2,3.25,0.45,38.82,1.77,33.1
18,21.09.2006,4.15,3.52,27,7.2,6.24,0.89,26.06,0.89,31
18,12.12.2006,5.29,5.41,9.5,6.1,8.3,0.22,24,0.76,39
18,14.03.2007,2.53,4.39,6,7.18,7.78,0.16,24.37,0.31,31.9
18,05.06.2007,5.55,6.35,53.5,6.1,2.47,0.77,31.84,0.29,43
18,25.09.2007,3.91,4.2,22.5,5.5,5.47,0.49,31.22,1.63,33.2
18,13.12.2007,2.79,7.16,11,9.46,6.98,0.47,34.29,0.63,38.3
18,04.03.2008,2.57,4.81,40.6,10.3,3.87,0.31,29.85,1.09,36.5
18,14.05.2008,2.42,6.32,9,9.06,8.71,0.63,30.28,0.88,25.8
18,23.09.2008,0.58,5.83,2.11,0,2.69,5.91,24.6,0.2,94.7
18,21.11.2008,0.46,9.16,1.86,0,10.06,10.58,34.9,0.16,114.2
18,30.06.2010,3.8,6.8,87.5,4.9,4.87,0.12,84,0.34,23
18,27.09.2010,2.46,6.32,49,6.3,8.71,0.63,30.28,0.45,25.8
18,05.11.2010,0.39,8.2,4.46,0,9.1,6.54,25.8,0.17,98.2
18,17.02.2011,3.39,6.5,25.5,13.15,7.62,0.21,33.46,0.549,17.9
18,24.05.2011,7.85,5.2,94,6.17,5.24,0.805,42.1,0.122,28.3
18,03.08.2011,10.4,10.72,98,4.87,2.198,0.521,46.9,4.24,32.7
18,15.11.2011,3.98,5.2,35,8.1,13.2,0.324,34,0.432,29.1
18,24.02.2012,8.05,4.1,28.5,9.42,10.3,0.069,36.2,0.13,58.14
18,07.05.2012,9.33,5.8,40,6.49,1.28,1.57,39.5,0.42,28.9
18,20.08.2012,7.78,5.1,38,7.8,3.24,1.57,47.1,0.98,38.2
18,02.11.2012,9.2,5.8,46,9.11,4.6,1.25,36.2,0.82,31.5
18,27.03.2013,1.03,2.62,12,11.35,12.4,0.092,28.1,0.11,15.6
18,21.05.2013,3.98,8.7,22,6.83,5.82,0.95,38.2,0.83,29.8
18,25.07.2013,2.06,6.3,11,7.97,6.26,1,38.4,0.21,38.38
18,14.11.2013,2.3,3.2,20,7.5,4.8,0.41,36.5,0.34,28.1
18,08.02.2014,2.28,2.4,10,10.73,10.21,0.32,18.3,0.32,21.5
18,07.05.2014,5.17,3.45,28.5,8.5,10.3,0.17,36.2,0.13,48.14
18,28.08.2014,5.42,3.2,25,7.5,28.5,0.12,28.52,0.12,19.5
18,13.11.2014,2.1,2.48,32,6.5,14.3,3.46,31.5,1.22,23.6
18,14.02.2015,4.39,3.25,10.5,9.11,15.8,0.26,37.8,0.78,22.9
18,18.06.2015,4.27,3.7,15.5,9.05,3.9,0.59,39.95,2.26,60.07
18,27.08.2015,5.56,6.4,15,6.9,7.07,0.73,36.8,5.7,78.91
18,23.10.2015,5.86,5.5,16,6.1,7.38,2.5,65.5,0.394,54.21
18,18.02.2016,4.91,6.5,12.4,9.2,30.6,1.73,66.94,2.2,65.99
18,16.05.2016,4.19,14.79,19,7.7,10.98,0.55,58.07,5.66,64.26
18,25.08.2016,4.6,11.6,57,6.5,9.25,1.3,64.77,4.72,85.75
18,20.10.2016,13.97,9.3,4,10.12,19.8,0.96,48.92,3.123,69.49
18,15.03.2017,7.85,6.45,14,10.58,18.6,0.347,92.14,1.102,46.33
18,25.05.2017,17.59,5,26,7.26,2.83,0.53,89.5,7.43,59.19
18,08.08.2017,0.03,11.48,19,5.11,1.141,1.432,55.84,10.154,80.32
18,08.11.2017,1,9.45,33,10.09,8.66,0.373,29.04,5.578,14.73
18,29.01.2018,15.72,6.29,8,9.37,3.61,0.835,,3.891,
18,22.02.2018,15.942,4.05,9,9.17,8,1.24,,3.975,
18,27.03.2018,1.14,3.7,17,9.87,23.7,2.036,113.58,0.418,55.42
18,17.04.2018,5.42,2.7,9,8.37,4.6,0.498,,4.868,
18,23.05.2018,21.97,9.25,23,5.24,2.3,0.105,53.61,7.699,63.7
18,14.06.2018,13.09,10.6,25,1.46,1.69,0.026,,13.879,
18,18.07.2018,27.145,12.8,21,1.43,1.53,0.052,,13.127,
18,16.08.2018,18.28,5.3,24,2.09,2.04,0.289,17.31,6.764,63.73
18,19.09.2018,18.28,5.55,17,6.16,1.9,0.841,,6.48,
18,03.10.2018,19.04,8.45,10,6.87,5.85,0.468,65,3.4,62.67
18,21.11.2018,27.733,5.75,22,6.48,3.33,0.152,,3.09,
18,12.12.2018,27.837,6.65,,3.2,2.48,0.2,,1.136,
19,27.01.2000,3.75,7.3,34,9.5,9.29,0.85,26.7,0.97,52.6
19,23.03.2000,2.06,7.7,19.8,12.9,11.4,2.16,39,,53.1
19,27.06.2000,0.33,7.8,36.2,9.3,0.42,0.48,32,,31.2
19,16.08.2000,2.34,5.4,20,7.4,2.82,0.74,30,0.75,31.5
19,27.10.2000,3.75,7.3,34,9.5,9.29,0.85,26.7,0.97,52.6
19,14.02.2001,1.3,8,19.2,10.6,7.14,0.21,26.1,0.34,45.6
19,21.06.2001,1.05,4.7,34.4,7.6,2.48,0.07,13.3,0.136,26.8
19,28.08.2001,1,5.9,24.8,5.7,3.92,0.02,22.68,1.52,49.1
19,07.11.2001,0.098,5.1,39.2,10.9,2.68,0.08,18.3,0.19,28
19,18.03.2002,1.89,7,16.4,10.1,6.73,0.81,33.3,0.7,22.8
19,10.04.2002,0.2,3.6,22.8,12.3,1.39,0.033,25.9,0.05,26.3
19,18.09.2002,1.28,5.6,25.6,8,5.8,0.19,14.9,0.9,43.8
19,17.10.2002,4.14,5.1,19.5,6.1,4.8,0.05,22.36,2,25.4
19,28.02.2003,4.01,8.5,18.8,11.8,5.9,1,19.6,0.19,61.4
19,15.05.2003,5.3,6.8,22,2.9,10.2,1,32.6,0.5,28
19,23.09.2003,3.45,5.6,19.2,9.9,4.1,0.9,22.8,0.41,47
19,24.11.2003,10.2,50.9,1.49,5.9,4.5,15.6,0,,0.03
19,16.02.2004,1.04,3.6,21.4,10.3,4.11,0.07,31.3,0.22,26.5
19,17.05.2004,1.71,3.8,27.5,2.9,0.4,0.01,27.8,0.15,24.1
19,20.09.2004,3.79,2.88,30,7.67,14.8,2.16,43.4,2.24,69.3
19,13.10.2004,2.82,12.7,23,8.9,17.6,0.56,22.7,1.01,71.6
19,10.03.2005,3.55,5.87,28,9.2,11.6,0.28,22.46,0.3,47.7
19,21.06.2005,0.73,6.9,8.5,3.9,1.42,0.1,2.29,0.095,23.05
19,22.09.2005,1.36,2.6,34,7.2,2.46,0.52,10.2,,38.7
19,02.11.2005,0.23,4.54,22,9.5,0.83,0.21,22.87,0.028,41.3
19,13.02.2006,4.7,10.7,46.5,5.1,3.02,0.17,39.6,0.036,51.8
19,16.05.2006,2.7,5.79,15,4.9,3.61,0.23,40.74,1.57,33.1
19,28.08.2006,0.35,5.48,27,9.34,1.32,0.16,27.81,0.098,17.54
19,19.10.2006,6.94,3.48,27,8.11,4.7,0.33,27.76,0.38,47.5
19,24.01.2007,1.82,6.85,6,9.93,8.55,0.91,32.91,0.11,41.1
19,20.06.2007,5.17,13.72,20,3,3.03,3.58,44.59,2.23,52.7
19,25.09.2007,3.82,4.2,2.5,4.1,5.86,0.097,21.45,0.36,32.5
19,11.12.2007,1.91,5.84,36,10.11,7.4,1.69,38.64,0.2,43.3
19,11.02.2008,3.19,7.79,32.5,10.95,6.15,0.67,33.86,0.11,41.5
19,26.05.2008,3.24,6.66,45.5,6.36,3.86,0.42,39.21,0.39,35.6
19,23.09.2008,1.24,9.07,1.97,0,7.69,1.87,31.7,0.15,92.7
19,21.11.2008,1.38,8.49,2.08,0,10.06,7.2,41.4,0.2,109.7
19,27.08.2009,0.91,6.49,9.95,0,9.18,3.85,28.4,0.41,83.8
19,24.12.2009,1.25,7.7,10.39,0,8.91,12.8,70.3,0.19,99.9
19,31.03.2010,0.27,9.5,2.39,,10,6.66,33.32,0.09,106.2
19,30.06.2010,7.28,7.7,14.4,6.3,5.64,0.48,20.49,0.16,41.21
19,27.09.2010,3.4,7.5,47,6.6,4.9,0.54,31.8,0.39,29.6
19,05.11.2010,1.14,10.3,5.42,0,7.2,6.72,24.6,0.071,86.17
19,25.01.2011,2.883,8.4,42,11.3,7.02,0.738,40.33,0.466,32.49
19,24.05.2011,12.42,5.5,31,2.28,5.69,0.934,52.2,0.213,38.3
19,03.08.2011,12.18,7.48,45,4.22,4.45,0.15,58.4,0.541,40
19,15.11.2011,9.37,4.9,28,7.8,12.8,2.63,37.6,0.83,33.6
19,24.02.2012,8.15,5.4,70,7.81,9.79,0.38,42.8,0.16,76.57
19,07.05.2012,9.42,20.4,58,5.19,3.97,2.08,48.8,0.514,37.8
19,20.08.2012,14.2,5.2,53,5.2,4.2,2.74,53.8,2.16,35.6
19,02.11.2012,16.2,8.1,55,4.22,5.8,1.98,22.5,1.71,28
19,27.03.2013,1.16,4.23,15,10.4,9.51,0.14,32.5,0.22,18.9
19,21.05.2013,9.37,10.2,26,4.55,6.05,2.88,35.7,0.4,31.6
19,25.07.2013,5.92,16.2,19,5.2,3.66,3.1,39.5,1.43,54.2
19,14.11.2013,5.4,3.68,27,6.9,4.2,2.3,47.3,1.04,36.5
19,08.02.2014,4.44,5.1,11,10.72,14.1,1.86,32.2,1.36,38.4
19,07.05.2014,8.6,13.9,64,5.5,9.79,0.38,52.3,0.24,55.9
19,28.08.2014,7.25,11.7,27,5.5,26,0.29,39,0.18,28.3
19,13.11.2014,5.14,6.99,58,5.8,14.5,4.65,34.9,0.97,26.1
19,14.02.2015,6.39,7.67,11,4.88,3.73,0.07,44.8,0.63,28.6
19,18.06.2015,4.42,3.3,16,8.7,5.41,2.54,36,1.21,67.06
19,27.08.2015,8.66,6.77,13.5,5.2,4.95,1.96,58.9,3.23,88.01
19,23.10.2015,5.07,5.2,18.5,5.4,7.89,3.5,56.7,0.451,44.35
19,18.02.2016,5.12,6.8,9.25,7.15,23.5,1.62,76.27,2.24,80.03
19,16.05.2016,5.2,27.12,22,3.24,8.45,1.23,78.18,3.44,64.26
19,25.08.2016,6.85,18.5,31,4,5.19,1.83,60.31,6.53,100.96
19,20.10.2016,24.22,26.5,6,8.01,17.3,2.46,91.69,4.426,82.83
19,15.03.2017,18.53,8.95,9,9.78,8.82,0.264,83.76,0.894,59.67
19,25.05.2017,24.32,9.25,34,0.6,0.67,0.45,85.9,11.66,75.9
19,27.07.2017,17.144,9.55,25,1.59,0.848,0.567,38.53,5.946,74.78
19,08.08.2017,22.29,8.88,15,2.24,1.32,1.789,72.59,6.931,81.01
19,08.11.2017,11,7.95,42.5,4.34,2.72,1.12,20.1,3.023,81.01
19,29.01.2018,35.71,8.08,51,6.02,2.57,0.909,,3.34,
19,22.02.2018,29.768,6.35,24,7.09,4.5,2.291,,1.628,
19,27.03.2018,17.14,3.8,5,8.8,7.24,1.103,114.47,0.518,62.35
19,17.04.2018,12.86,3.35,11,5.9,2.69,0.554,,0.701,
19,23.05.2018,30.26,7.9,19,1.34,2.23,0.054,51.37,5.361,76.2
19,14.06.2018,11.45,6.15,22,0.63,1.155,0.384,,8.985,
19,18.07.2018,12.57,4.7,12,2.64,2.99,1.077,,1.57,
19,16.08.2018,24.99,15.1,27,0.6,1.43,0.066,26.8,11.59,72.05
19,19.09.2018,19.43,6.95,27,1.64,0.8,0.894,,3.5,
19,03.10.2018,11.89,7.65,27,3.25,1.92,0.389,55.84,2.33,45.96
19,21.11.2018,39.427,6.15,26,4.21,2.43,1.009,,2.706,
19,12.12.2018,25.767,10.5,,6.75,2.49,0.457,,1.754,
20,23.03.2000,0.05,1.8,11.4,13.9,2.57,0.04,38,,26.5
20,27.06.2000,0.62,7.9,34.4,11.1,0.14,0.46,23,,27.7
20,25.09.2000,1.03,3.1,24.8,8.8,0.1,0.25,14.9,0.73,22.9
20,27.10.2000,1.05,3.4,26.8,11.7,3,0,18.6,0.067,24.5
20,27.11.2000,1.05,3.4,26.8,11.7,3,0,18.6,0.067,24.5
20,14.02.2001,0.51,2.7,10.8,13.7,4.96,0.07,18.14,0.14,26.3
20,20.04.2001,0.48,4,8.8,12.5,5.8,0.08,20.8,0.11,28.3
20,28.08.2001,1.05,3.3,14,7.4,3.21,0.03,12.15,0.4,26.3
20,07.11.2001,1.33,4.8,31.2,11.1,3,0.08,12.5,0.29,28
20,18.03.2002,0.8,2.9,12.3,13.6,10.2,0.04,22.7,0.06,38.6
20,10.04.2002,0.23,4.7,18.8,12.3,0.93,0.146,26.9,0.02,20
20,04.07.2002,1.15,4.5,19.6,11.2,0.24,0.05,26.6,0.14,24.5
20,17.10.2002,0.49,4.3,19.6,9,2.03,0.003,12.52,0.9,21.6
20,13.03.2003,2.68,6,14,7.9,2.42,0.11,15.15,0.13,35.4
20,15.05.2003,1.5,4.8,12.6,10.4,3.6,0.09,21.6,0.13,24.5
20,23.09.2003,0.44,5.2,16,10.9,3.2,0.08,14.3,0.1,22.1
20,24.11.2003,10.6,33.4,1.02,5.2,4,14.2,0,,0.23
20,16.02.2004,1.04,3.6,21.4,10.3,4.11,0.07,31.3,0.22,26.5
20,17.05.2004,5,5.11,24,10.6,3.33,0.36,42.9,1.78,41.9
20,07.06.2004,1.03,4.7,14,7.1,1.7,1.05,39.8,0.9,37.5
20,20.09.2004,1.56,1.91,26,7.36,2.65,0,32.4,0.4,28.8
20,08.11.2004,0.17,3.87,17.5,5.67,7.2,0.82,18.3,0.04,30.7
20,10.03.2005,0.53,4.6,45,9.3,7.71,0.071,21.65,0.14,30.2
20,25.04.2005,0.75,3.2,36,10.2,1.97,0.06,37.44,0.039,22.3
20,22.09.2005,0.31,2.9,23,9.1,0.9,0.03,11,0.18,18
20,02.11.2005,0.47,2.75,17,10.6,0.96,0.044,22.87,0.11,21.2
20,13.02.2006,2.3,4.71,18.5,8.3,8.51,0.03,31.1,1.65,27.7
20,16.05.2006,0.22,5.48,8.5,9.4,4.77,0.028,35.95,0.32,20.9
20,28.08.2006,0.28,1.45,13.5,9.02,2.58,0.023,24.36,0.34,14.74
20,19.10.2006,0.41,2.7,31,8.92,3.07,0.053,14.2,0.087,22
20,24.01.2007,0.2,2.87,4,11.19,2.99,0.06,36.53,0.1,24.8
20,20.06.2007,0.37,8.54,44,10.2,0.19,0.025,21.59,0.041,25.5
20,19.09.2007,0.38,6.5,47,6.2,4.43,0.088,24.19,0.14,16.6
20,11.12.2007,0.3,1,9,10.44,1.44,0.056,26.41,0.068,26.2
20,11.02.2008,0.059,2.68,2.6,12.24,1.09,0.025,12.92,0,19.5
20,26.05.2008,0.62,3.25,9,8.32,2.06,0.088,25.69,0.086,19.2
20,23.09.2008,0.093,6.72,0.98,0,8.17,5.8,19.2,0.056,75.2
20,04.11.2008,0.013,4.15,0.21,0,9.41,1.46,20,0.005,72.5
20,31.03.2010,0.049,4.5,0.35,,10.31,3.78,19.85,0.18,92.18
20,30.06.2010,0.46,4,34,8,2.28,0.041,12.7,0.044,23.05
20,27.09.2010,0,3.8,37,9.1,1.17,0.015,26.4,0.15,19.9
20,14.11.2010,0.04,5.2,0.3,0,10.1,2.05,21.48,0,76.91
20,25.01.2011,0.541,2.6,11,10.3,7.02,0.21,26.74,0.048,23.87
20,24.05.2011,0.21,3.9,8.5,10.4,3.02,0.013,25.5,0.11,25.8
20,03.08.2011,0.28,9.74,38,12.34,0.4,0.013,36.2,0.128,28.6
20,15.11.2011,0.99,4.4,16,8.9,4.77,0.107,29,0.102,28.2
20,24.02.2012,0.31,3.5,34,10.07,5.07,0.14,26.5,0,34
20,27.04.2012,0.54,3.3,9.5,10.21,2.67,0.051,24.3,0.068,18.6
20,20.08.2012,0.54,4.2,16,12.99,1.35,0.072,31.4,0.1,25.5
20,14.11.2012,1.06,3.7,23,9.09,2.07,0.075,32.7,0.09,24.1
20,27.03.2013,0.55,2.43,11,9.75,4.77,0.061,22.6,0.08,17.8
20,21.05.2013,1.45,2.4,13,12.03,1.57,0.05,26.1,0.03,24.2
20,20.07.2013,0.33,3.1,14,9.42,0.81,0.072,26.8,0.09,22.62
20,12.12.2013,0.79,2.19,16,8.1,1.36,0.073,23.9,0.062,19.2
20,08.02.2014,0.27,2.11,9,9.76,4.06,0.072,16.7,0.05,18.2
20,07.05.2014,0.31,2.33,25,9.7,5.07,0.09,27.5,0.08,39
20,28.08.2014,0.29,2.2,48,8.2,15,0.07,24,0.055,12.6
20,13.11.2014,0.63,2.27,23,8.9,2.42,0.064,27.1,0.095,17.6
20,14.02.2015,1.25,7.3,15.5,7.9,3.62,0.05,33.6,0.41,19.7
20,18.06.2015,0.22,3.2,24,8.9,1.14,0.007,31.99,0.035,32.13
20,27.08.2015,0.53,3.4,21.25,8.2,1.14,0.009,32.6,0.54,34.23
20,01.12.2015,1.15,3.5,32,7.6,16.6,0.09,35.8,0.32,28.5
20,16.02.2016,0.285,3.5,12.5,8.65,4.88,0.084,60.91,0.112,37.91
20,16.05.2016,0.36,3.49,15,10.23,2.21,0.018,100.51,0.004,41.91
20,25.08.2016,0.87,4.2,21,8.9,5.6,0.09,91.58,0.284,42.87
20,20.10.2016,0.37,6.7,8,12.25,4.32,0.1,78.17,0.117,42.82
20,15.03.2017,0.719,9.2,6,10.4,5.01,0.057,92.41,0.184,40.01
20,25.05.2017,0.35,2.4,23,9.24,0.44,0.02,78.5,0.11,36.21
20,08.08.2017,2,8.5,39,6.23,0.57,0.105,83.76,0.434,38.41
20,08.11.2017,0.57,4.75,46.5,10.63,0.703,0.008,36.85,0.384,39.11
20,30.01.2018,3,2.8,7,7,2.49,0.045,,0.084,
20,22.02.2018,0.022,3.3,4,9.1,0.295,0.029,,0.025,
20,27.03.2018,0.286,2.4,9,8.89,3.05,0.063,100.51,0.028,36.023
20,17.04.2018,0.5,3.5,13,8.9,1.159,0.007,,0.055,
20,23.05.2018,0.567,5.1,27,8.98,0.82,0.07,77.06,0.217,41.57
20,14.06.2018,0.545,4.5,29,9.33,0.634,0.019,,0.334,
20,18.07.2018,1.14,4.4,13,12.75,0.793,0.053,,0.267,
20,16.08.2018,0.571,4.6,33,12.76,0.872,0.613,31.27,0.785,40.87
20,19.09.2018,0.286,7.05,28,8.96,0.6,0.013,,0.484,
20,03.10.2018,0.475,3.5,29,10.72,0.41,0.011,58.07,0.358,34.82
20,21.11.2018,0.055,3.9,19,9.79,1.28,0.053,,0.256,
20,12.12.2018,0.371,10.45,,9.87,0.7,0.032,,0.07,
21,23.03.2000,0.17,1.8,10.4,14.5,4.57,0.06,33,,21.2
21,27.06.2000,0.5,7.1,35.6,9.8,0.28,0,19,,26
21,25.09.2000,0.34,3,20,7.7,0.22,0.1,13.4,0.17,21
21,27.10.2000,1.03,2.9,22.8,11,3.8,0.01,14.1,0.082,24.5
21,27.11.2000,1.03,2.9,22.8,11,3.8,0.01,14.1,0.082,24.5
21,14.02.2001,0.5,3,11.2,13.9,3.6,0.08,22.3,0.12,31.5
21,20.04.2001,0.23,3.2,9,12.2,4,0.04,26.2,0.08,26.5
21,28.08.2001,1.06,4,15.6,7.2,1.7,0.02,11.78,0.35,24.5
21,07.11.2001,0.99,2.7,26.4,12.3,2.48,0.26,7.6,0.09,31.5
21,18.03.2002,0.4,3,10.7,13.9,0,0.03,34.2,0.05,28.2
21,10.04.2002,0.028,3.6,20.4,12.1,1.23,0.155,29.2,0.04,26.3
21,04.07.2002,0.35,3.6,17.5,11.6,1.17,0.069,21.4,0.61,20.9
21,13.03.2003,3.23,5,21.4,15.9,1,0.09,16,0.04,17.5
21,14.05.2003,1.3,3.1,10.2,13.6,3.4,0.1,18.4,0.2,19.3
21,23.09.2003,0.57,4,13.9,10.2,2.36,,16.5,0.07,23.9
21,24.11.2003,10,26.3,1.36,4.6,3.5,13,0,,0.02
21,16.02.2004,0.76,4.92,45,8.4,10.48,0.064,36.89,0.18,38.9
21,17.05.2004,1.21,2.39,22,6.4,1.12,0.01,43.2,0.1,23.2
21,20.09.2004,1.34,2.84,22,5.92,4.72,0.05,21.69,0.15,24.3
21,08.11.2004,0.1,2.9,15.5,5.83,13.3,0.36,21.3,0.06,24.6
21,25.04.2005,0.74,3.7,28,8.56,1.86,0.036,33.43,0.13,22
21,22.09.2005,0.26,2.6,26,7.2,1.11,0.026,10.1,0.13,18
21,02.11.2005,0.22,4.23,36.5,8,6.11,0.48,29.25,0.77,18.7
21,13.02.2006,2.2,4.24,11.5,2.9,6.15,0.036,27.3,0.2,28.4
21,16.05.2006,0.38,3.85,4,6.5,1.48,0.044,32.39,0.38,20.2
21,28.08.2006,5.64,6.92,21,6.44,4.2,0.23,8.19,0.78,25.97
21,19.10.2006,0.43,2.06,23,8.43,2.32,0.033,16.49,0.18,22
21,23.01.2007,0.23,1.6,3,6.4,3.33,0.07,22.94,0.07,19.9
21,20.06.2007,0.38,6.34,28.5,4.9,1.87,0.15,27.77,0.4,22
21,19.09.2007,1.05,10.4,11,5.2,4.86,0.41,15.45,0.11,19.4
21,11.12.2007,0.26,2.27,10,10.46,2.84,0.066,13.08,0.072,21.3
21,11.02.2008,0.024,6.17,1.3,9.34,3.69,0.019,19.25,0.012,22.7
21,26.05.2008,0.77,3.09,38,7.92,3.82,0.12,20.88,0.21,18.9
21,11.09.2008,0.099,4.77,0.65,0,7.02,4.32,17,0.053,62.12
21,04.11.2008,0.052,4.14,0.28,0,7.42,2.11,18,0.22,77.2
21,31.03.2010,0.027,5.2,0.19,,10.31,2.72,17.02,0.07,88.18
21,25.06.2010,0.69,3.8,10.2,8.3,2.12,0.037,15.51,0.039,20.96
21,27.09.2010,0.17,3.1,35,8.7,3.22,0.08,20.1,0.09,18.5
21,14.11.2010,0.089,5.2,0.28,0,8.8,3,19.33,0.16,73.88
21,02.03.2011,0.81,3.8,18,9.1,2.62,0.009,23.08,0.126,25.85
21,26.05.2011,0.51,3.9,20.5,7.2,8.32,0.191,22.6,0.189,36.2
21,03.08.2011,0.436,8.46,36,6.5,0.99,0.048,38.5,0.13,22.7
21,15.11.2011,0.95,4.2,17,8.6,9.86,0.05,28.3,0.07,26.6
21,24.02.2012,1.57,3.6,37,7.15,6.76,0.11,28.1,0.009,34
21,27.04.2012,0.97,3.5,20,6.48,1,0.052,28.5,0.15,17.9
21,20.08.2012,0.8,3.9,11,6.5,1.7,0.1,28.6,0.049,19.3
21,14.11.2012,1.86,4.4,27,9.26,3.45,1.22,36.2,0.075,22.5
21,29.03.2013,0.89,2.8,13,10.9,4.1,0.072,24.8,0.07,19.5
21,21.05.2013,1.27,2.23,14,7.15,1.64,0.15,24.5,0.08,28
21,30.07.2013,0.82,3.17,12,5.52,0.5,0.24,27.1,0.076,24.06
21,12.12.2013,1.09,2.4,15,8.1,1.3,0.11,31,0.092,25.4
21,08.02.2014,0.72,2.05,8,5.85,3.79,0.33,15.9,0.03,14.6
21,07.05.2014,0.91,2.4,28,8.7,5.6,0.06,30.5,0.02,25.9
21,27.08.2014,0.16,2,19,6.9,11.6,0.05,21.4,0.06,8.5
21,13.11.2014,0.62,2.1,19,8.7,2.52,0.04,18.6,0.077,19.8
21,23.01.2015,0.22,5.3,49,7.15,3.38,0.067,40.5,0.14,27.5
21,14.02.2015,0.85,5.7,13.5,6.17,3.36,0,31.5,0.43,21.6
21,18.06.2015,0.4,3.3,13.5,9.1,1.42,0.13,18,0.11,22.35
21,27.08.2015,0.34,3.3,20.25,8.6,1.61,0.026,41.5,0.19,32.13
21,01.12.2015,1.16,4.5,18.5,7.8,28.7,0.102,48.6,0.214,28.5
21,16.02.2016,0.34,2.9,8.5,7.8,18.3,0.018,153.64,0.153,23.87
21,16.05.2016,0.53,1.83,7,7.01,1.84,0.017,111.68,0.21,26.54
21,31.08.2016,2.46,5.38,27,4.5,19.5,0.575,83.76,0.204,107.34
21,25.10.2016,0.294,10.37,5,7.8,4.97,0.105,16.75,0.2,47.03
21,21.03.2017,0.327,1.3,13,12.21,10.29,0.09,167.5,0.046,28.8
21,31.05.2017,0.98,4.45,10,4.17,1.73,0.099,176.5,0.95,31.2
21,08.08.2017,0.429,8.25,23,2.31,1.8,0.567,94.92,1.587,33.52
21,16.11.2017,0.57,13,9,13.76,1.49,0.06,29.4,0.897,50.28
21,30.01.2018,1.54,6.2,12,5.12,1.92,0.03,,0.476,
21,22.02.2018,0.196,6.6,22,10.93,0.881,0.147,,0.259,
21,29.03.2018,1.143,8.44,31,6.5,0.6,0.092,106.09,0.09,29.096
21,17.04.2018,0.643,4.1,10,7.75,0.507,0.026,,0.028,
21,23.05.2018,1.047,7.5,7,6.94,1.78,0.064,88.34,0.418,34.64
21,14.06.2018,0.916,6.15,9,2.07,0.91,0.072,,1.119,
21,18.07.2018,0.71,4.7,22,2.06,0.698,0.039,,1.102,
21,16.08.2018,1.57,15.6,29,0.463,1.22,0.394,36.3,1.553,40.87
21,19.09.2018,0.714,8.35,15,2.29,0.6,0.033,,1.486,
21,03.10.2018,0.545,6.3,9,3.56,0.92,0.05,84.88,0.895,73.17
21,21.11.2018,0.044,4.45,7,6.2,0.559,0.032,,0.805,
21,12.12.2018,1.483,11.1,,4.7,2.68,0.053,,0.925,
22,12.01.2000,0.07,2.62,13,16.25,7.65,0.033,108.8,0.37,54
22,15.02.2000,0.11,1.5,13.2,25.4,10.8,0.031,94.7,0.11,53.8
22,13.03.2000,0.1,2,15,15.7,10.4,0.003,86,0.1,52
22,17.04.2000,0,1.8,0,14.22,1.78,0.019,102,0.52,56.5
22,10.05.2000,0.004,1.15,8,8.46,2.77,0.185,74,0.58,52
22,07.06.2000,0.13,0.48,6.5,8.49,3.15,0.048,72,0.75,51
22,04.07.2000,0,1.1,8.4,9.96,1.78,0.019,102,0.52,56.5
22,08.08.2000,0.004,1.15,8,8.46,2.77,0.185,74,0.58,52
22,04.09.2000,0,2.4,29.6,23.78,0.27,0.014,127.4,0.03,48.2
22,09.10.2000,0.082,4.3,32.4,7.7,5.3,0.049,82.6,0.261,49.6
22,01.11.2000,0.116,1.19,22,11.02,4.12,0.111,99.2,0.267,54.3
22,05.12.2000,0.427,1.02,0,12.17,9.15,0.039,96,0.237,59.8
22,10.01.2001,0.099,0.41,52,13.03,8.83,0.034,92.2,0.395,55.7
22,06.02.2001,0.377,3.99,0,18.4,10.9,0.013,88.3,0.25,55.7
22,11.03.2001,0,4.87,45.2,14.53,7.9,0.038,92.2,0.042,52.9
22,03.04.2001,0.211,2.53,31.2,14.71,12,0.035,99.8,0.021,55.7
22,03.05.2001,0.013,2,20.4,14.3,6.5,0.026,103,0.129,45.9
22,11.06.2001,0.212,0.4,4,18.16,3.77,0.028,92.8,0.134,52.9
22,09.07.2001,0,1.89,11,8.22,1.4,0.026,51.8,0.173,44.5
22,06.08.2001,0.068,3.99,12,9,1.24,0.029,77.4,0.591,43.2
22,03.09.2001,0.025,1.25,4,10.44,1.93,0.05,118.4,0.466,48.72
22,08.10.2001,0.035,1,0,8.22,4.03,0.009,61.4,0.437,48.7
22,05.11.2001,0.05,1.62,23.2,15.09,5.06,0.025,76.2,0.34,54.3
22,03.12.2001,0.083,1.48,4.4,14.51,5.19,0.015,87.7,0.208,52.9
